brp:103856467	CDS	A01:5106041..5107342	uncharacterized protein LOC103856467
brp:104795661	ncRNA	A01:complement(5111250..5111273)	bra-miR9566-5p
brp:103856496	CDS	A01:5112587..5120194	uncharacterized protein At4g18490 isoform X1
brp:103864081	CDS	A01:5119173..5119493	uncharacterized protein LOC103864081
brp:103856530	CDS	A01:5122625..5131540	CLAVATA3/ESR (CLE)-related protein 2
brp:103856548	CDS	A01:5144484..5147673	uncharacterized protein LOC103856548 isoform X1
brp:103856573	CDS	A01:complement(5147616..5151426)	adenylate-forming reductase 03009
brp:103856580	CDS	A01:complement(5154634..5158527)	phospholipase A1-IIgamma
brp:103856614	CDS	A01:5173448..5176617	protein CHUP1, chloroplastic
brp:103856623	CDS	A01:5178087..5179138	replication protein A 14 kDa subunit B
brp:103856634	CDS	A01:5180022..5181363	probable inactive dual specificity protein phosphatase-like At4g18593
brp:103856644	CDS	A01:5181605..5182334	pollen-specific protein-like At4g18596
brp:103856654	CDS	A01:complement(5182307..5190623)	scar-like domain-containing protein WAVE 5
brp:103861005	CDS	A01:5191619..5211317	protein LIGHT-DEPENDENT SHORT HYPOCOTYLS 9
brp:103864102	CDS	A01:5209275..5211515	abscisic acid receptor PYL13
brp:103861006	CDS	A01:5218917..5222555	uncharacterized protein LOC103861006
brp:103856692	CDS	A01:5222828..5227083	protein MALE DISCOVERER 2
brp:103856700	CDS	A01:complement(5226953..5230936)	protein DOG1-like 4
brp:103856711	CDS	A01:5237815..5240966	protein DOG1-like 1
brp:103856725	CDS	A01:complement(5242268..5245179)	leucine-rich repeat extensin-like protein 5 isoform X1
brp:103856734	CDS	A01:5245459..5250311	LOW QUALITY PROTEIN: protein DOG1-like 3
brp:103856745	CDS	A01:complement(5250098..5252103)	CBL-interacting serine/threonine-protein kinase 12
brp:103856756	CDS	A01:5257107..5259999	shaggy-related protein kinase eta isoform X2
brp:103856798	CDS	A01:5260347..5261657	60S ribosomal protein L11-2 isoform X1
brp:103856784	CDS	A01:complement(5261508..5262783)	uncharacterized protein LOC103856784 isoform X1
brp:103856774	CDS	A01:5262738..5266003	pentatricopeptide repeat-containing protein DOT4, chloroplastic
brp:103856764	CDS	A01:complement(5265771..5267749)	receptor-like protein 51
brp:103856815	CDS	A01:5266705..5272330	transcription factor MYB98
brp:108871914	CDS	A01:complement(5272295..5275541)	putative F-box protein At4g17200
brp:103864116	CDS	A01:complement(5277480..5280403)	F-box/kelch-repeat protein At3g13680
brp:103856824	CDS	A01:complement(5280681..5281917)	ras-related protein RABA1d
brp:103856831	CDS	A01:complement(5284849..5293987)	F-box/kelch-repeat protein At3g17530-like
brp:103856841	CDS	A01:complement(5291729..5292730)	F-box/kelch-repeat protein At3g17530-like
brp:103864124	CDS	A01:complement(5294832..5295563)	putative F-box/kelch-repeat protein At3g17540
brp:103856855	CDS	A01:complement(5295942..5299023)	uncharacterized LOC103856855
brp:103856874	CDS	A01:5309095..5314789	protein STICHEL-like 3 isoform X1
brp:103856890	CDS	A01:complement(5316845..5319922)	pentatricopeptide repeat-containing protein At4g18840
brp:103856899	CDS	A01:5317094..5318248	transcription repressor OFP5
brp:103856909	CDS	A01:complement(5327571..5336540)	heat stress transcription factor A-4a
brp:103856918	CDS	A01:5338326..5342097	BES1/BZR1 homolog protein 3
brp:103856920	CDS	A01:5343017..5346355	periodic tryptophan protein 1 homolog
brp:103856927	CDS	A01:5351544..5355224	aquaporin NIP1-2
brp:103856937	CDS	A01:5355470..5357042	oil body-associated protein 2B isoform X2
brp:103856946	CDS	A01:5357486..5358973	cyclic phosphodiesterase
brp:103856956	CDS	A01:5360835..5363769	integrin-linked protein kinase 1
brp:103856965	CDS	A01:5368077..5373119	floral homeotic protein AGAMOUS isoform X1
brp:103857006	CDS	A01:complement(5375406..5377130)	pentatricopeptide repeat-containing protein At4g18975, chloroplastic
brp:117129057	ncRNA	A01:complement(5384948..5385054)	small nucleolar RNA R71
brp:103857027	CDS	A01:complement(5391223..5394064)	probable xyloglucan endotransglucosylase/hydrolase protein 29 isoform X1
brp:103857037	CDS	A01:complement(5394356..5395924)	vacuolar protein sorting-associated protein 25
brp:103857048	CDS	A01:complement(5396110..5401828)	4-coumarate--CoA ligase-like 6
brp:103857074	CDS	A01:5402072..5408167	DNA (cytosine-5)-methyltransferase CMT2 isoform X1
brp:103857089	CDS	A01:complement(5408540..5414193)	protein ENHANCED DISEASE RESISTANCE 2
brp:103857098	CDS	A01:complement(5415486..5420283)	putative disease resistance protein At4g19050 isoform X1
brp:103857108	CDS	A01:complement(5420523..5422084)	probable disease resistance protein At4g19060
brp:108871117	CDS	A01:complement(5422883..>5423439)	LOW QUALITY PROTEIN: uncharacterized protein LOC108871117
brp:103857117	CDS	A01:complement(5423995..5427882)	probable methyltransferase PMT21 isoform X1
brp:103857136	CDS	A01:5431191..5432914	uncharacterized protein LOC103857136
brp:103857128	CDS	A01:complement(5432741..5434265)	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A
brp:103857147	CDS	A01:5437898..5440589	uncharacterized protein LOC103857147 isoform X1
brp:103857159	CDS	A01:5441892..5444688	probable carotenoid cleavage dioxygenase 4, chloroplastic
brp:103857174	CDS	A01:complement(5450001..5453213)	probable apyrase 7
brp:103857182	CDS	A01:complement(5453454..5456261)	WAT1-related protein At4g19185
brp:103857198	CDS	A01:5456412..5459209	uncharacterized zinc finger CCHC domain-containing protein At4g19190
brp:103857207	CDS	A01:5460405..5462023	glycine-rich protein A3
brp:103857238	CDS	A01:complement(5462070..5477224)	transcription initiation factor IIE subunit alpha isoform X1
brp:103857255	CDS	A01:5477338..5480403	general transcription factor IIE subunit 2 isoform X2
brp:103857266	CDS	A01:5479714..5483409	ABC transporter E family member 2
brp:103857276	CDS	A01:5495651..5503092	abscisic acid 8'-hydroxylase 1
brp:103857288	CDS	A01:complement(5505363..5507231)	uncharacterized protein LOC103857288 isoform X1
brp:103857305	CDS	A01:5512453..5521790	F-box/kelch-repeat protein At4g19330
brp:103857326	CDS	A01:complement(5522574..5526469)	protein MODIFYING WALL LIGNIN-2
brp:103857337	CDS	A01:complement(5527032..5533106)	long-chain-alcohol oxidase FAO4A isoform X1
brp:103857348	CDS	A01:complement(5540843..5542451)	uncharacterized protein LOC103857348
brp:104797227	ncRNA	A01:5549048..5549068	MIR168B; bra-miR168b-5p
brp:103857359	CDS	A01:complement(5550818..5552698)	uncharacterized protein LOC103857359
brp:103857370	CDS	A01:complement(5552949..5557060)	pectin acetylesterase 7
brp:103857377	CDS	A01:complement(5559483..5562066)	pectin acetylesterase 8
brp:117132488	CDS	A01:complement(5563901..5564779)	uncharacterized protein LOC117132488
brp:103857386	CDS	A01:complement(5584562..5585286)	uncharacterized protein LOC103857386
brp:103864169	CDS	A01:complement(5588932..5594463)	pentatricopeptide repeat-containing protein At4g19440, chloroplastic
brp:103857403	CDS	A01:5595406..5602724	protein NUCLEAR FUSION DEFECTIVE 4
brp:103857412	CDS	A01:complement(5602920..5604922)	uncharacterized protein LOC103857412
brp:103857422	CDS	A01:5606687..5612637	disease resistance protein RPP2A isoform X1
brp:103857441	CDS	A01:5613195..5620531	vacuolar protein sorting-associated protein 54, chloroplastic
brp:103857453	CDS	A01:5620761..5622807	iron-sulfur protein NUBPL
brp:103857462	CDS	A01:5623046..5625887	cyclin-T1-2
brp:103857493	CDS	A01:5626412..5632460	putative mediator of RNA polymerase II transcription subunit 26 isoform X1
brp:103857507	CDS	A01:5632774..5636216	cyclin-T1-4
brp:103857520	CDS	A01:5636684..5640993	multiple RNA-binding domain-containing protein 1 isoform X1
brp:103857530	CDS	A01:complement(5641904..5642745)	heat stress transcription factor A-4a
brp:103857548	CDS	A01:5644743..5646778	uncharacterized protein LOC103857548
brp:103857559	CDS	A01:complement(5648420..5649303)	uncharacterized protein LOC103857559
brp:103857601	CDS	A01:complement(5651810..5654755)	heat stress transcription factor A-4a-like isoform X1
brp:103857589	CDS	A01:complement(5655929..5657641)	ras-related protein RABF2b
brp:103857569	CDS	A01:complement(5658290..5660455)	TLC domain-containing protein 4
brp:108871121	CDS	A01:5667011..5667612	heat stress transcription factor A-4c
brp:103857627	CDS	A01:complement(5670028..5671101)	uncharacterized protein LOC103857627
brp:103857647	CDS	A01:5672018..5674466	transcription termination factor MTEF18, mitochondrial
brp:103864180	CDS	A01:complement(5674503..5678603)	myb-like protein L
brp:103857656	CDS	A01:complement(5678876..5681370)	regulatory protein NPR4
brp:103857672	CDS	A01:complement(5684863..5687963)	E3 ubiquitin-protein ligase arih1
brp:103857682	CDS	A01:5693363..5698838	fe(2+) transport protein 2 isoform X2
brp:103857691	CDS	A01:5699082..5704120	fe(2+) transport protein 1
brp:103857703	CDS	A01:5704395..5715491	fe(2+) transport protein 1
brp:103857713	CDS	A01:5712437..5719546	fe(2+) transport protein 1
brp:103857722	CDS	A01:complement(5725015..5727649)	E3 ubiquitin-protein ligase BOI
brp:103857732	CDS	A01:5741731..5746905	bifunctional aspartokinase/homoserine dehydrogenase 2, chloroplastic
brp:103857749	CDS	A01:complement(5748834..5750885)	class V chitinase
brp:103857760	CDS	A01:5764725..5766701	protein PHLOEM PROTEIN 2-LIKE A1
brp:103857779	CDS	A01:5766958..5769249	protein PHLOEM PROTEIN 2-LIKE A2 isoform X1
brp:103857769	CDS	A01:complement(5770509..5773275)	lecithin-cholesterol acyltransferase-like 4
brp:103857797	CDS	A01:complement(5776330..5786164)	pre-mRNA-processing-splicing factor 8A isoform X2
brp:103857807	CDS	A01:complement(5786452..5789116)	pentatricopeptide repeat-containing protein At4g19890
brp:103857816	CDS	A01:5812647..5818517	potassium transporter 9
brp:103857830	CDS	A01:5818758..5825296	uncharacterized protein At4g15970
brp:103857837	CDS	A01:complement(5825645..5830343)	uncharacterized protein LOC103857837
brp:103857845	CDS	A01:complement(5830642..5832300)	uncharacterized N-acetyltransferase ycf52
brp:103857855	CDS	A01:5832484..5835824	protein FAR1-RELATED SEQUENCE 1 isoform X1
brp:103857888	CDS	A01:5839235..5842915	uncharacterized protein LOC103857888
brp:103857899	CDS	A01:complement(5844388..5846900)	multiple organellar RNA editing factor 1, mitochondrial
brp:103857919	CDS	A01:5847020..5848146	organelle RRM domain-containing protein 1, chloroplastic
brp:103857909	CDS	A01:complement(5848033..5851474)	polygalacturonase QRT3
brp:103857931	CDS	A01:complement(5851691..5855116)	polygalacturonase QRT3
brp:103857948	CDS	A01:complement(5859171..5863945)	uncharacterized protein LOC103857948
brp:103857964	CDS	A01:complement(5864105..5866793)	pentatricopeptide repeat-containing protein At4g20090
brp:103857975	CDS	A01:5868459..5872820	vacuolar-sorting receptor 7
brp:103857982	CDS	A01:5873149..5880999	LRR receptor-like serine/threonine-protein kinase GSO1
brp:103857990	CDS	A01:complement(5880840..5882141)	LOW QUALITY PROTEIN: uncharacterized protein LOC103857990
brp:103858000	CDS	A01:5883860..5892581	transcriptional regulator ATRX isoform X1
brp:103858013	CDS	A01:5892519..5895029	galactan beta-1,4-galactosyltransferase GALS3
brp:103858030	CDS	A01:complement(5897116..5898741)	uncharacterized protein LOC103858030
brp:103858040	CDS	A01:complement(5898988..5902329)	putative cytochrome P450 71A28
brp:103858049	CDS	A01:5917314..5920207	plasma membrane-associated cation-binding protein 1
brp:103858059	CDS	A01:5922770..5929720	leucine-rich repeat receptor-like serine/threonine-protein kinase BAM3
brp:103858067	CDS	A01:5930871..5932367	transcription initiation factor TFIID subunit 11
brp:103858075	CDS	A01:5933157..5936868	serine/threonine-protein kinase pakA isoform X1
brp:103858089	CDS	A01:5936987..5940667	membrane-bound transcription factor site-2 protease homolog isoform X1
brp:103858113	CDS	A01:complement(5942590..5946553)	uncharacterized protein LOC103858113
brp:103858122	CDS	A01:5965270..5970021	CTP synthase
brp:103858140	CDS	A01:5970369..5972744	ribonuclease H2 subunit B isoform X1
brp:103858160	CDS	A01:5972878..5974847	alpha-ketoglutarate-dependent dioxygenase alkB homolog 6
brp:103858174	CDS	A01:5974863..5976470	elongation factor Tu, chloroplastic
brp:103864243	CDS	A01:complement(5979903..5981345)	vacuolar protein sorting-associated protein 2 homolog 2
brp:103858192	CDS	A01:5983405..5985392	protein LSD1 isoform X1
brp:103858232	CDS	A01:5985971..5991311	probable lysine-specific demethylase JMJ14 isoform X1
brp:103858222	CDS	A01:complement(5991342..5994066)	gamma-soluble NSF attachment protein
brp:103858286	CDS	A01:5994160..6001988	uncharacterized protein LOC103858286
brp:103858266	CDS	A01:complement(5994845..6000102)	subtilisin-like protease SBT2.2 isoform X1
brp:103858296	CDS	A01:complement(6000362..6001479)	small nuclear ribonucleoprotein-associated proteins B and B'
brp:103858314	CDS	A01:complement(6003447..6006359)	probable UDP-arabinose 4-epimerase 3
brp:103858343	CDS	A01:6008089..6012657	pentatricopeptide repeat-containing protein At4g20740
brp:103858335	CDS	A01:6011917..6013600	C-factor
brp:103858324	CDS	A01:complement(6013547..6017204)	pentatricopeptide repeat-containing protein At4g20770
brp:103858351	CDS	A01:complement(6017451..6018299)	calcium-binding protein CML42
brp:103858359	CDS	A01:complement(6027153..6028995)	putative leucine-rich repeat receptor-like serine/threonine-protein kinase At2g24130
brp:103858368	CDS	A01:6032829..6034624	berberine bridge enzyme-like 17
brp:103858377	CDS	A01:6034870..6037023	berberine bridge enzyme-like 17
brp:103858387	CDS	A01:complement(6037784..6040089)	F-box/LRR-repeat protein At1g48400 isoform X1
brp:103858400	CDS	A01:6042727..6044663	berberine bridge enzyme-like 18
brp:103858408	CDS	A01:6048764..6051132	berberine bridge enzyme-like 19
brp:103858419	CDS	A01:complement(6053181..6062318)	tripeptidyl-peptidase 2
brp:103858430	CDS	A01:6062786..6067499	berberine bridge enzyme-like 22
brp:103858439	CDS	A01:complement(6071761..6074052)	dihydroceramide fatty acyl 2-hydroxylase FAH2
brp:103858457	CDS	A01:complement(6077753..6081502)	uncharacterized protein LOC103858457
brp:103858467	CDS	A01:6081485..6083304	tubulin beta-9 chain
brp:103858478	CDS	A01:complement(6083414..6094148)	small RNA 2'-O-methyltransferase
brp:103858486	CDS	A01:complement(6094405..6097566)	small RNA 2'-O-methyltransferase isoform X1
brp:103858496	CDS	A01:complement(6097911..6102296)	small RNA 2'-O-methyltransferase
brp:103858506	CDS	A01:6103855..6108024	LRR receptor-like serine/threonine-protein kinase GHR1 isoform X1
brp:103858529	CDS	A01:6108266..6111616	transcription factor bHLH162
brp:103858538	CDS	A01:6111878..6116894	alpha carbonic anhydrase 4
brp:103858547	CDS	A01:6116833..6118315	F-box protein At3g26010
brp:103858556	CDS	A01:6119196..6120631	late embryogenesis abundant protein 1
brp:103858577	CDS	A01:6127220..6136256	dof zinc finger protein DOF4.4-like
brp:103858586	CDS	A01:6139845..6145433	dof zinc finger protein DOF4.4
brp:103858601	CDS	A01:6147611..6149495	dof zinc finger protein DOF4.4
brp:103858618	CDS	A01:6152032..6156307	dof zinc finger protein DOF4.4
brp:103858634	CDS	A01:complement(6157708..6165658)	uncharacterized protein LOC103858634
brp:103858671	CDS	A01:6166515..6169729	hydroxyproline O-galactosyltransferase GALT2
brp:103858682	CDS	A01:6169973..6172345	pentatricopeptide repeat-containing protein At4g21065
brp:103858702	CDS	A01:6172512..6177238	protein BREAST CANCER SUSCEPTIBILITY 1 homolog
brp:103858692	CDS	A01:complement(6177297..6179249)	adrenodoxin-like protein 2, mitochondrial
brp:103858714	CDS	A01:6180074..6181216	uncharacterized protein LOC103858714
brp:103858724	CDS	A01:complement(6181116..6186463)	berberine bridge enzyme-like 22
brp:103858732	CDS	A01:6186676..6187988	protein BUD31 homolog 1
brp:103858741	CDS	A01:complement(6188492..6189684)	uncharacterized protein LOC103858741
brp:108871123	CDS	A01:complement(6192085..6196211)	alkane hydroxylase MAH1-like
brp:103858773	CDS	A01:6202116..6207279	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2
brp:103858782	CDS	A01:6207456..6209965	ADP-ribosylation factor GTPase-activating protein AGD12-like isoform X1
brp:103858804	CDS	A01:6212346..6214885	ADP-ribosylation factor GTPase-activating protein AGD12
brp:103858793	CDS	A01:complement(6214715..6216565)	pentatricopeptide repeat-containing protein At4g21170
brp:103858834	CDS	A01:6216695..6220187	dnaJ protein ERDJ2B
brp:103858819	CDS	A01:complement(6220040..6221907)	pentatricopeptide repeat-containing protein At4g21190 isoform X1
brp:103858857	CDS	A01:6231929..6241551	gibberellin 2-beta-dioxygenase 8
brp:103858872	CDS	A01:6242545..6244419	pyruvate, phosphate dikinase regulatory protein 1, chloroplastic
brp:103858880	CDS	A01:complement(6249636..6253876)	uncharacterized protein LOC103858880
brp:103858893	CDS	A01:complement(6255669..6260373)	LOW QUALITY PROTEIN: cysteine-rich receptor-like protein kinase 27
brp:103858901	CDS	A01:6259931..6263139	sulfite exporter TauE/SafE family protein 5
brp:103858917	CDS	A01:6265850..6266920	oxygen-evolving enhancer protein 3-1, chloroplastic
brp:103858936	CDS	A01:6267158..6271251	pentatricopeptide repeat-containing protein At4g21300
brp:103858928	CDS	A01:complement(6270202..6271061)	uncharacterized protein LOC103858928
brp:108871124	CDS	A01:6272367..6273506	LOW QUALITY PROTEIN: subtilisin-like protease SBT3.12
brp:103858945	CDS	A01:6273615..6275657	transcription factor DYT1 isoform X2
brp:103858954	CDS	A01:6276233..6280728	transcription factor bHLH103
brp:103858963	CDS	A01:complement(6280386..6282745)	U-box domain-containing protein 8
brp:103858973	CDS	A01:complement(6282989..6288692)	receptor-like serine/threonine-protein kinase SD1-8
brp:103858978	CDS	A01:complement(6289594..6293503)	G-type lectin S-receptor-like serine/threonine-protein kinase B120
brp:103858987	CDS	A01:complement(6293744..6298870)	cysteine-rich receptor-like protein kinase 29 isoform X1
brp:103859019	CDS	A01:6298903..6300427	uncharacterized protein LOC103859019
brp:103859003	CDS	A01:complement(6300388..6305381)	lysine-specific demethylase JMJ25 isoform X1
brp:103859038	CDS	A01:complement(6316489..6319999)	transcription factor MYB102
brp:103859048	CDS	A01:6327466..6328686	uncharacterized protein LOC103859048
brp:103859059	CDS	A01:6329592..6331739	vesicle-associated protein 4-2
brp:103859068	CDS	A01:6331862..6333971	bifunctional riboflavin kinase/FMN phosphatase
brp:103859077	CDS	A01:complement(6334013..6339530)	sugar transport protein 12
brp:103859088	CDS	A01:complement(6339793..6342024)	uncharacterized protein LOC103859088
brp:103859099	CDS	A01:complement(6349934..6351358)	F-box protein SKIP27
brp:103859109	CDS	A01:complement(6351456..6354512)	telomerase Cajal body protein 1 isoform X1
brp:103859125	CDS	A01:6354734..6360142	anaphase-promoting complex subunit 4
brp:103859136	CDS	A01:6360471..6366155	B3 domain-containing transcription factor VAL3 isoform X1
brp:103859151	CDS	A01:complement(6366240..6368010)	vacuolar protein sorting-associated protein 28 homolog 1
brp:103859217	CDS	A01:complement(6368458..6386662)	uncharacterized protein LOC103859217
brp:103859196	CDS	A01:complement(6374679..6376802)	BAG family molecular chaperone regulator 7
brp:103859179	CDS	A01:6377945..6379853	quinone oxidoreductase PIG3 isoform X1
brp:103859171	CDS	A01:6380223..6382544	endonuclease 4
brp:103859233	CDS	A01:6389032..6391826	endonuclease 5
brp:103859242	CDS	A01:6392371..6394178	F-box protein At1g11270
brp:103859251	CDS	A01:complement(6394653..6398038)	subtilisin-like protease SBT3.13
brp:103859260	CDS	A01:complement(6399116..6403806)	splicing factor 3B subunit 2
brp:103859271	CDS	A01:6408361..6413884	RNA polymerase II C-terminal domain phosphatase-like 1
brp:103859281	CDS	A01:complement(6413954..6419025)	protein NRT1/ PTR FAMILY 7.2
brp:103859300	CDS	A01:6448846..6452397	uncharacterized protein LOC103859300
brp:108869068	CDS	A01:6460487..6464143	F-box/LRR-repeat protein At1g48400
brp:103859322	CDS	A01:complement(6463838..6470264)	DNA-directed RNA polymerase II subunit 2
brp:103859331	CDS	A01:6470498..6472267	uncharacterized protein LOC103859331 isoform X2
brp:103859347	CDS	A01:6472506..6473288	uncharacterized protein LOC103859347
brp:103859371	CDS	A01:6473541..6480331	replication factor A protein 1-like
brp:103864280	CDS	A01:6484696..6485870	ATP-dependent DNA helicase PIF2-like
brp:103859363	CDS	A01:6485822..6489269	uncharacterized protein LOC103859363 isoform X1
brp:117128395	CDS	A01:6492788..6497904	LOW QUALITY PROTEIN: putative F-box/kelch-repeat protein At3g24610
brp:103859394	CDS	A01:6495251..6497904	CRIB domain-containing protein RIC11
brp:103859403	CDS	A01:6508007..6515437	homeobox-leucine zipper protein MERISTEM L1 isoform X2
brp:103859429	CDS	A01:6515672..6519839	beta-glucosidase 47
brp:103859419	CDS	A01:complement(6519751..6522267)	RNA pseudouridine synthase 6, chloroplastic
brp:103859449	CDS	A01:6522484..6526267	uncharacterized protein LOC103859449
brp:103859460	CDS	A01:6526865..6532217	LOW QUALITY PROTEIN: tobamovirus multiplication protein 1
brp:103859471	CDS	A01:6535444..6538253	tobamovirus multiplication protein 1
brp:103859490	CDS	A01:6538284..6540503	GPN-loop GTPase QQT2
brp:103859481	CDS	A01:complement(6540518..6542490)	derlin-2.1
brp:103859500	CDS	A01:6542749..6550283	abnormal spindle-like microcephaly-associated protein homolog isoform X1
brp:103859533	CDS	A01:complement(6549032..6552966)	15.4 kDa class V heat shock protein
brp:103859523	CDS	A01:complement(6550319..6551420)	peptide methionine sulfoxide reductase B5 isoform X1
brp:103859553	CDS	A01:6553204..6558420	pentatricopeptide repeat-containing protein At4g21880, mitochondrial isoform X1
brp:103859539	CDS	A01:complement(6558302..6561091)	zinc finger MYND domain-containing protein 15
brp:103859584	CDS	A01:complement(6561009..6570448)	uncharacterized protein LOC103859584 isoform X1
brp:103859566	CDS	A01:complement(6572826..6574292)	uncharacterized protein LOC103859566
brp:103859603	CDS	A01:complement(6576173..6581076)	proteinaceous RNase P 3 isoform X1
brp:103859612	CDS	A01:6580942..6582814	uncharacterized protein LOC103859612
brp:103859622	CDS	A01:complement(6583752..6587473)	protein DETOXIFICATION 39
brp:103859632	CDS	A01:6596677..6598211	uncharacterized protein LOC103859632
brp:103859640	CDS	A01:6598184..6600768	calcium-dependent protein kinase 15
brp:103859651	CDS	A01:complement(6606191..6608353)	peroxidase 42
brp:103859660	CDS	A01:6610405..6614805	uncharacterized protein LOC103859660
brp:103859686	CDS	A01:6616676..6617846	autophagy-related protein 8a
brp:103859677	CDS	A01:complement(6617901..6619824)	5'-adenylylsulfate reductase 3, chloroplastic isoform X2
brp:103859696	CDS	A01:complement(6620229..6621438)	uncharacterized protein LOC103859696
brp:103859705	CDS	A01:6634089..6638053	L-ascorbate oxidase homolog
brp:103318321	ncRNA	A01:6637355..6637375	bra-miR5712
brp:103864309	CDS	A01:6645103..6648179	glycine-rich cell wall structural protein 1
brp:103859716	CDS	A01:complement(6650610..6654167)	probable WRKY transcription factor 31
brp:117133453	CDS	A01:6656588..6659910	uncharacterized protein LOC117133453
brp:103859732	CDS	A01:complement(6660287..6666719)	probable pectate lyase 16
brp:103859740	CDS	A01:complement(6666923..6669569)	putative defensin-like protein 234
brp:103859746	CDS	A01:complement(6669016..6683081)	alcohol dehydrogenase-like 5
brp:103859757	CDS	A01:complement(6683168..6686950)	calcium permeable stress-gated cation channel 1
brp:103859768	CDS	A01:complement(6695929..6698451)	replication protein A 70 kDa DNA-binding subunit A-like
brp:103859802	CDS	A01:6708665..6712890	protein STRUBBELIG-RECEPTOR FAMILY 8
brp:103859811	CDS	A01:complement(6712944..6715522)	chromatin remodeling protein EBS
brp:103859821	CDS	A01:complement(6717886..6719425)	plant UBX domain-containing protein 3
brp:103859832	CDS	A01:6719560..6720605	uncharacterized protein At4g22160
brp:103859842	CDS	A01:6723463..6724755	putative F-box protein At4g22180
brp:117129076	ncRNA	A01:6737737..6737843	small nucleolar RNA R71
brp:103859850	CDS	A01:6739942..6743956	putative cysteine-rich receptor-like protein kinase 20 isoform X1
brp:103864330	CDS	A01:6744186..6747254	LOW QUALITY PROTEIN: putative F-box protein At4g22170
brp:103859860	CDS	A01:complement(6747131..6748478)	LOW QUALITY PROTEIN: uncharacterized protein LOC103859860
brp:103859869	CDS	A01:complement(6752863..6756861)	potassium channel AKT2/3
brp:103859883	CDS	A01:complement(6782780..6783872)	iron-sulfur cluster assembly protein 1
brp:103859892	CDS	A01:complement(6784523..6785783)	plastid lipid-associated protein 2, chloroplastic
brp:103859901	CDS	A01:complement(6786580..6787618)	uncharacterized protein LOC103859901
brp:103859909	CDS	A01:complement(6787863..6790186)	ubiquinol oxidase 4, chloroplastic/chromoplastic isoform X2
brp:103864347	CDS	A01:6790432..6796359	protein KRI1
brp:103859918	CDS	A01:6800398..6803282	uncharacterized protein LOC103859918
brp:103859930	CDS	A01:complement(6803592..6805907)	uncharacterized membrane protein At1g16860
brp:103859971	CDS	A01:6809172..6810518	mitochondrial pyruvate carrier 4
brp:103859955	CDS	A01:6817810..6819121	mitochondrial pyruvate carrier 4 isoform X2
brp:103859949	CDS	A01:complement(6819276..6823670)	uncharacterized protein LOC103859949
brp:117129161	ncRNA	A01:6821257..6821357	small nucleolar RNA snoR109
brp:117129168	ncRNA	A01:6821539..6821641	small nucleolar RNA snoR109
brp:103859941	CDS	A01:6824879..6825992	alkaline ceramidase
brp:103859981	CDS	A01:complement(6825955..6828815)	LOW QUALITY PROTEIN: phosphatidate cytidylyltransferase 2
brp:103859993	CDS	A01:complement(6829683..6833045)	U4/U6.U5 tri-snRNP-associated protein 2 isoform X1
brp:103860027	CDS	A01:6833349..6835476	uncharacterized protein LOC103860027
brp:103860017	CDS	A01:complement(6835282..6836990)	uncharacterized protein LOC103860017
brp:103860007	CDS	A01:complement(6837085..6837989)	NHP2-like protein 1
brp:103860037	CDS	A01:6838104..6853186	ER membrane protein complex subunit 3 isoform X1
brp:117126618	CDS	A01:complement(6840436..6842323)	putative nuclease HARBI1
brp:103860046	CDS	A01:complement(6846366..6848347)	putative F-box protein At1g53360
brp:103860068	CDS	A01:complement(6853013..6853701)	putative lipid-binding protein AIR1
brp:117126630	CDS	A01:6854854..6856273	acanthoscurrin-2-like
brp:103860087	CDS	A01:complement(6858435..6861857)	36.4 kDa proline-rich protein isoform X1
brp:103864369	CDS	A01:6862885..6863634	uncharacterized protein At4g02000-like
brp:103864388	CDS	A01:6864315..6868611	uncharacterized protein LOC103864388
brp:103860102	CDS	A01:6868710..6870006	putative lipid-binding protein AIR1
brp:103860110	CDS	A01:complement(6870466..6876554)	putative methyltransferase DDB_G0268948
brp:103860119	CDS	A01:complement(6876666..6881714)	oxysterol-binding protein-related protein 2A isoform X1
brp:103860145	CDS	A01:complement(6897131..6900138)	probable lipid phosphate phosphatase beta
brp:103860154	CDS	A01:complement(6903919..6905844)	probable xyloglucan galactosyltransferase GT19
brp:103860163	CDS	A01:complement(6906176..6909377)	probable trehalose-phosphate phosphatase G
brp:103860173	CDS	A01:complement(6915433..6922137)	protein INAPERTURATE POLLEN1
brp:103860183	CDS	A01:6924909..6933498	auxin-responsive protein SAUR36
brp:103860190	CDS	A01:6935073..6935906	uncharacterized protein LOC103860190
brp:103860206	CDS	A01:6937437..6939987	FAM10 family protein At4g22670 isoform X1
brp:103860229	CDS	A01:complement(6941457..6945274)	uncharacterized protein LOC103860229
brp:103860220	CDS	A01:complement(6947296..6949477)	protein ODORANT1
brp:103860234	CDS	A01:6957476..6959328	flavonoid 3'-monooxygenase CYP75B137
brp:103860235	CDS	A01:6961749..6963520	probable tRNA N6-adenosine threonylcarbamoyltransferase
brp:103860236	CDS	A01:6964672..6969012	somatic embryogenesis receptor kinase 4
brp:103860240	CDS	A01:6969241..6971510	jacalin-related lectin 45
brp:103860252	CDS	A01:6973850..6976025	jacalin-related lectin 45
brp:103860303	CDS	A01:complement(6977820..6995774)	uncharacterized protein LOC103860303 isoform X1
